Timestamp,Bearing,BlockRef,CallDistanceAlongRoute,DataFrameRef,DatedVehicleJourneyRef,DestinationName,DestinationRef,DirectionRef,DistanceFromCall,ExpectedArrivalTime,ExpectedDepartureTime,JourneyPatternRef,Latitude,LineRef,Longitude,Monitored,OperatorRef,OriginAimedDepartureTime,OriginRef,PresentableDistance,ProgressRate,ProgressStatus,PublishedLineName,RecordedAtTime,StopPointName,StopPointRef,StopsFromCall,VehicleRef,VisitNumber,DayOfWeek,VehicleDistanceAlongRoute
2018-04-10 16:16:33-04:00,234.19359,MTA NYCT_OF_B8-Weekday-SDon_E_OF_29220_M1-122,6718.93,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-092900_M1_145,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,15.33,2018-04-10T16:17:00.772-04:00,2018-04-10T16:17:00.772-04:00,MTA_M010187,40.771882,MTA NYCT_M1,-73.967454,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-10T16:16:33.000-04:00,5 AV/E 72 ST,MTA_400124,0,MTA NYCT_6783,1,2,6703.6
2018-04-10 16:16:34-04:00,234.13126,MTA NYCT_OF_B8-Weekday-SDon_E_OF_55260_M1-113,7653.54,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-092400_M1_113,E VILLAGE 8 ST via 5 AV,MTA_403793,1,173.71,2018-04-10T16:18:19.928-04:00,2018-04-10T16:18:19.928-04:00,MTA_M010186,40.765772,MTA NYCT_M1,-73.971912,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-10T16:16:34.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6776,1,2,7479.83
2018-04-10 16:16:39-04:00,234.09027000000003,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54060_M1-105,9128.65,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-090400_M1_105,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,9.02,2018-04-10T16:17:00.772-04:00,2018-04-10T16:17:00.772-04:00,MTA_M010187,40.752866999999995,MTA NYCT_M1,-73.98133399999999,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-10T16:16:39.000-04:00,5 AV/W 42 ST,MTA_400518,0,MTA NYCT_6758,1,2,9119.63
2018-04-10 16:16:40-04:00,233.79054,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54660_M1-146,9128.65,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-091400_M1_146,E VILLAGE 8 ST via 5 AV,MTA_403793,1,137.09,2018-04-10T16:17:37.353-04:00,2018-04-10T16:17:37.353-04:00,MTA_M010186,40.753876,MTA NYCT_M1,-73.9806,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:16:40.000-04:00,5 AV/W 42 ST,MTA_400518,0,MTA NYCT_3883,1,2,8991.56
2018-04-10 16:16:49-04:00,233.75014,MTA NYCT_OF_B8-Weekday-SDon_E_OF_29580_M1-123,8868.91,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-091900_M1_147,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,120.14,2018-04-10T16:18:05.130-04:00,2018-04-10T16:18:05.130-04:00,MTA_M010187,40.755786,MTA NYCT_M1,-73.97920400000001,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:16:49.000-04:00,5 AV/W 45 ST,MTA_405179,0,MTA NYCT_6778,1,2,8748.77
2018-04-10 16:16:50-04:00,233.90172,MTA NYCT_OF_B8-Weekday-SDon_E_OF_55860_M1-149,6153.18,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-093400_M1_149,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,10.73,2018-04-10T16:17:00.772-04:00,2018-04-10T16:17:00.772-04:00,MTA_M010187,40.7763,MTA NYCT_M1,-73.96423399999999,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-10T16:16:50.000-04:00,5 AV/EAST 78 ST,MTA_404303,0,MTA NYCT_6759,1,2,6142.450000000001
2018-04-10 16:16:59-04:00,233.9407,MTA NYCT_OF_B8-Weekday-SDon_E_OF_56160_M1-109,5861.36,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-093900_M1_109,E VILLAGE 8 ST via 5 AV,MTA_403793,1,60.0,2018-04-10T16:17:31.537-04:00,2018-04-10T16:17:31.537-04:00,MTA_M010186,40.778985,MTA NYCT_M1,-73.962274,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:16:59.000-04:00,5 AV/EAST 81 ST,MTA_803162,0,MTA NYCT_6752,1,2,5801.36
2018-04-10 16:17:04-04:00,234.19359,MTA NYCT_OF_B8-Weekday-SDon_E_OF_29220_M1-122,6718.93,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-092900_M1_145,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,2.55,2018-04-10T16:17:31.537-04:00,2018-04-10T16:17:31.537-04:00,MTA_M010187,40.771781,MTA NYCT_M1,-73.967527,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-10T16:17:04.000-04:00,5 AV/E 72 ST,MTA_400124,0,MTA NYCT_6783,1,2,6716.38
2018-04-10 16:17:07-04:00,234.13126,MTA NYCT_OF_B8-Weekday-SDon_E_OF_55260_M1-113,7653.54,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-092400_M1_113,E VILLAGE 8 ST via 5 AV,MTA_403793,1,155.8,2018-04-10T16:18:42.008-04:00,2018-04-10T16:18:42.008-04:00,MTA_M010186,40.765631,MTA NYCT_M1,-73.972014,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-10T16:17:07.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6776,1,2,7497.74
2018-04-10 16:17:11-04:00,233.79054,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54660_M1-146,9128.65,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-091400_M1_146,E VILLAGE 8 ST via 5 AV,MTA_403793,1,133.48,2018-04-10T16:18:06.844-04:00,2018-04-10T16:18:06.844-04:00,MTA_M010186,40.753847,MTA NYCT_M1,-73.980621,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:17:11.000-04:00,5 AV/W 42 ST,MTA_400518,0,MTA NYCT_3883,1,2,8995.17
2018-04-10 16:17:11-04:00,234.09027000000003,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54060_M1-105,9128.65,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-090400_M1_105,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,3.61,2018-04-10T16:17:31.537-04:00,2018-04-10T16:17:31.537-04:00,MTA_M010187,40.752824,MTA NYCT_M1,-73.981365,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-10T16:17:11.000-04:00,5 AV/W 42 ST,MTA_400518,0,MTA NYCT_6758,1,2,9125.039999999999
2018-04-10 16:17:22-04:00,234.09946000000002,MTA NYCT_OF_B8-Weekday-SDon_E_OF_29580_M1-123,8868.91,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-091900_M1_147,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,37.1,2018-04-10T16:17:45.510-04:00,2018-04-10T16:17:45.510-04:00,MTA_M010187,40.755132,MTA NYCT_M1,-73.979681,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:17:22.000-04:00,5 AV/W 45 ST,MTA_405179,0,MTA NYCT_6778,1,2,8831.81
2018-04-10 16:17:23-04:00,233.90900000000002,MTA NYCT_OF_B8-Weekday-SDon_E_OF_55860_M1-149,6394.46,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-093400_M1_149,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,125.64,2018-04-10T16:18:00.967-04:00,2018-04-10T16:18:00.967-04:00,MTA_M010187,40.775304,MTA NYCT_M1,-73.964957,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:17:23.000-04:00,5 AV/EAST 75 ST,MTA_400123,0,MTA NYCT_6759,1,2,6268.82
2018-04-10 16:17:31-04:00,233.91893,MTA NYCT_OF_B8-Weekday-SDon_E_OF_56160_M1-109,6153.18,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-093900_M1_109,E VILLAGE 8 ST via 5 AV,MTA_403793,1,203.84,2018-04-10T16:19:20.736-04:00,2018-04-10T16:19:20.736-04:00,MTA_M010186,40.77782,MTA NYCT_M1,-73.963125,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-10T16:17:31.000-04:00,5 AV/EAST 78 ST,MTA_404303,0,MTA NYCT_6752,1,2,5949.34
2018-04-10 16:17:35-04:00,233.81857000000002,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54360_M7-208,9368.51,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-090900_M7_208,E VILLAGE 8 ST via 5 AV,MTA_403793,1,170.13,2018-04-10T16:19:07.067-04:00,2018-04-10T16:19:07.067-04:00,MTA_M010186,40.752247,MTA NYCT_M1,-73.981786,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-10T16:17:35.000-04:00,5 AV/W 38 ST,MTA_400519,0,MTA NYCT_3888,1,2,9198.380000000001
2018-04-10 16:17:36-04:00,233.96722000000003,MTA NYCT_OF_B8-Weekday-SDon_E_OF_29220_M1-122,7172.01,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-092900_M1_145,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,185.04,2018-04-10T16:18:55.147-04:00,2018-04-10T16:18:55.147-04:00,MTA_M010187,40.769653000000005,MTA NYCT_M1,-73.96908499999999,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-10T16:17:36.000-04:00,5 AV/E 65 ST,MTA_400126,0,MTA NYCT_6783,1,2,6986.97
2018-04-10 16:17:39-04:00,233.63779,MTA NYCT_OF_B8-Weekday-SDon_E_OF_55260_M1-113,7653.54,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-092400_M1_113,E VILLAGE 8 ST via 5 AV,MTA_403793,1,119.99,2018-04-10T16:18:52.167-04:00,2018-04-10T16:18:52.167-04:00,MTA_M010186,40.765349,MTA NYCT_M1,-73.97222,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:17:39.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6776,1,2,7533.55
2018-04-10 16:17:43-04:00,234.09027000000003,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54660_M1-146,9128.65,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-091400_M1_146,E VILLAGE 8 ST via 5 AV,MTA_403793,1,46.9,2018-04-10T16:18:02.065-04:00,2018-04-10T16:18:02.065-04:00,MTA_M010186,40.753166,MTA NYCT_M1,-73.981117,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:17:43.000-04:00,5 AV/W 42 ST,MTA_400518,0,MTA NYCT_3883,1,2,9081.75
2018-04-10 16:17:44-04:00,233.96712999999997,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54060_M1-105,9368.51,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-090400_M1_105,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,102.38,2018-04-10T16:18:39.402-04:00,2018-04-10T16:18:39.402-04:00,MTA_M010187,40.751714,MTA NYCT_M1,-73.982175,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:17:44.000-04:00,5 AV/W 38 ST,MTA_400519,0,MTA NYCT_6758,1,2,9266.130000000001
2018-04-10 16:17:54-04:00,234.09946000000002,MTA NYCT_OF_B8-Weekday-SDon_E_OF_29580_M1-123,8868.91,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-091900_M1_147,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,19.43,2018-04-10T16:18:06.315-04:00,2018-04-10T16:18:06.315-04:00,MTA_M010187,40.754993,MTA NYCT_M1,-73.979782,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-10T16:17:54.000-04:00,5 AV/W 45 ST,MTA_405179,0,MTA NYCT_6778,1,2,8849.48
2018-04-10 16:17:54-04:00,234.00477999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_55860_M1-149,6394.46,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-093400_M1_149,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,86.65,2018-04-10T16:18:20.184-04:00,2018-04-10T16:18:20.184-04:00,MTA_M010187,40.774997,MTA NYCT_M1,-73.965181,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:17:54.000-04:00,5 AV/EAST 75 ST,MTA_400123,0,MTA NYCT_6759,1,2,6307.81
2018-04-10 16:18:03-04:00,233.91893,MTA NYCT_OF_B8-Weekday-SDon_E_OF_56160_M1-109,6153.18,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-093900_M1_109,E VILLAGE 8 ST via 5 AV,MTA_403793,1,201.69,2018-04-10T16:19:51.581-04:00,2018-04-10T16:19:51.581-04:00,MTA_M010186,40.777803000000006,MTA NYCT_M1,-73.963137,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-10T16:18:03.000-04:00,5 AV/EAST 78 ST,MTA_404303,0,MTA NYCT_6752,1,2,5951.490000000001
2018-04-10 16:18:09-04:00,233.44037000000003,MTA NYCT_OF_B8-Weekday-SDon_E_OF_29220_M1-122,7172.01,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-092900_M1_145,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,92.52,2018-04-10T16:18:48.573-04:00,2018-04-10T16:18:48.573-04:00,MTA_M010187,40.768926,MTA NYCT_M1,-73.969619,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:18:09.000-04:00,5 AV/E 65 ST,MTA_400126,0,MTA NYCT_6783,1,2,7079.49
2018-04-10 16:18:10-04:00,233.31763999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_55260_M1-113,7653.54,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-092400_M1_113,E VILLAGE 8 ST via 5 AV,MTA_403793,1,1.79,2018-04-10T16:18:32.952-04:00,2018-04-10T16:18:32.952-04:00,MTA_M010186,40.764421999999996,MTA NYCT_M1,-73.97290699999999,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-10T16:18:10.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6776,1,2,7651.75
2018-04-10 16:18:14-04:00,234.01682999999997,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54360_M7-208,9368.51,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-090900_M7_208,E VILLAGE 8 ST via 5 AV,MTA_403793,1,8.37,2018-04-10T16:18:32.952-04:00,2018-04-10T16:18:32.952-04:00,MTA_M010186,40.750972999999995,MTA NYCT_M1,-73.982713,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-10T16:18:14.000-04:00,5 AV/W 38 ST,MTA_400519,0,MTA NYCT_3888,1,2,9360.14
2018-04-10 16:18:15-04:00,234.09027000000003,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54660_M1-146,9128.65,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-091400_M1_146,E VILLAGE 8 ST via 5 AV,MTA_403793,1,45.09,2018-04-10T16:18:33.331-04:00,2018-04-10T16:18:33.331-04:00,MTA_M010186,40.753151,MTA NYCT_M1,-73.981128,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:18:15.000-04:00,5 AV/W 42 ST,MTA_400518,0,MTA NYCT_3883,1,2,9083.56
2018-04-10 16:18:15-04:00,234.01682999999997,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54060_M1-105,9368.51,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-090400_M1_105,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,17.55,2018-04-10T16:18:32.952-04:00,2018-04-10T16:18:32.952-04:00,MTA_M010187,40.751045,MTA NYCT_M1,-73.98266,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-10T16:18:15.000-04:00,5 AV/W 38 ST,MTA_400519,0,MTA NYCT_6758,1,2,9350.960000000001
2018-04-10 16:18:26-04:00,234.09946000000002,MTA NYCT_OF_B8-Weekday-SDon_E_OF_29580_M1-123,8868.91,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-091900_M1_147,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,19.43,2018-04-10T16:18:38.315-04:00,2018-04-10T16:18:38.315-04:00,MTA_M010187,40.754993,MTA NYCT_M1,-73.979782,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-10T16:18:26.000-04:00,5 AV/W 45 ST,MTA_405179,0,MTA NYCT_6778,1,2,8849.48
2018-04-10 16:18:26-04:00,234.00477999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_55860_M1-149,6394.46,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-093400_M1_149,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,86.65,2018-04-10T16:18:52.184-04:00,2018-04-10T16:18:52.184-04:00,MTA_M010187,40.774997,MTA NYCT_M1,-73.965181,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:18:26.000-04:00,5 AV/EAST 75 ST,MTA_400123,0,MTA NYCT_6759,1,2,6307.81
2018-04-10 16:18:34-04:00,233.88805,MTA NYCT_OF_B8-Weekday-SDon_E_OF_56160_M1-109,6153.18,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-093900_M1_109,E VILLAGE 8 ST via 5 AV,MTA_403793,1,165.22,2018-04-10T16:20:02.944-04:00,2018-04-10T16:20:02.944-04:00,MTA_M010186,40.777516,MTA NYCT_M1,-73.963347,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-10T16:18:34.000-04:00,5 AV/EAST 78 ST,MTA_404303,0,MTA NYCT_6752,1,2,5987.96
2018-04-10 16:18:40-04:00,233.44037000000003,MTA NYCT_OF_B8-Weekday-SDon_E_OF_29220_M1-122,7172.01,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-092900_M1_145,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,78.29,2018-04-10T16:19:13.485-04:00,2018-04-10T16:19:13.485-04:00,MTA_M010187,40.768814,MTA NYCT_M1,-73.969701,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:18:40.000-04:00,5 AV/E 65 ST,MTA_400126,0,MTA NYCT_6783,1,2,7093.72
2018-04-10 16:18:41-04:00,233.31763999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_55260_M1-113,7653.54,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-092400_M1_113,E VILLAGE 8 ST via 5 AV,MTA_403793,1,0.0,2018-04-10T16:19:03.741-04:00,2018-04-10T16:19:03.741-04:00,MTA_M010186,40.764408,MTA NYCT_M1,-73.97291700000001,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-10T16:18:41.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6776,1,2,7653.54
2018-04-10 16:18:46-04:00,234.09027000000003,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54660_M1-146,9128.65,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-091400_M1_146,E VILLAGE 8 ST via 5 AV,MTA_403793,1,32.47,2018-04-10T16:19:03.741-04:00,2018-04-10T16:19:03.741-04:00,MTA_M010186,40.753052000000004,MTA NYCT_M1,-73.9812,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:18:46.000-04:00,5 AV/W 42 ST,MTA_400518,0,MTA NYCT_3883,1,2,9096.18
2018-04-10 16:18:46-04:00,234.01682999999997,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54360_M7-208,9368.51,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-090900_M7_208,E VILLAGE 8 ST via 5 AV,MTA_403793,1,8.37,2018-04-10T16:19:03.741-04:00,2018-04-10T16:19:03.741-04:00,MTA_M010186,40.750972999999995,MTA NYCT_M1,-73.982713,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-10T16:18:46.000-04:00,5 AV/W 38 ST,MTA_400519,0,MTA NYCT_3888,1,2,9360.14
2018-04-10 16:18:47-04:00,234.01682999999997,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54060_M1-105,9368.51,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-090400_M1_105,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,11.7,2018-04-10T16:19:03.741-04:00,2018-04-10T16:19:03.741-04:00,MTA_M010187,40.750999,MTA NYCT_M1,-73.982694,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-10T16:18:47.000-04:00,5 AV/W 38 ST,MTA_400519,0,MTA NYCT_6758,1,2,9356.81
2018-04-10 16:18:57-04:00,233.79054,MTA NYCT_OF_B8-Weekday-SDon_E_OF_29580_M1-123,9128.65,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-091900_M1_147,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,153.32,2018-04-10T16:19:59.328-04:00,2018-04-10T16:19:59.328-04:00,MTA_M010187,40.754003000000004,MTA NYCT_M1,-73.98050699999999,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-10T16:18:57.000-04:00,5 AV/W 42 ST,MTA_400518,0,MTA NYCT_6778,1,2,8975.33
2018-04-10 16:18:58-04:00,233.89742,MTA NYCT_OF_B8-Weekday-SDon_E_OF_55860_M1-149,6718.93,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-093400_M1_149,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,278.48,2018-04-10T16:20:22.559-04:00,2018-04-10T16:20:22.559-04:00,MTA_M010187,40.773952,MTA NYCT_M1,-73.965941,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-10T16:18:58.000-04:00,5 AV/E 72 ST,MTA_400124,0,MTA NYCT_6759,1,2,6440.450000000001
2018-04-10 16:19:05-04:00,233.90286,MTA NYCT_OF_B8-Weekday-SDon_E_OF_56160_M1-109,6153.18,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-093900_M1_109,E VILLAGE 8 ST via 5 AV,MTA_403793,1,57.93,2018-04-10T16:19:36.188-04:00,2018-04-10T16:19:36.188-04:00,MTA_M010186,40.776671,MTA NYCT_M1,-73.963963,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:19:05.000-04:00,5 AV/EAST 78 ST,MTA_404303,0,MTA NYCT_6752,1,2,6095.25
2018-04-10 16:19:11-04:00,234.62585,MTA NYCT_OF_B8-Weekday-SDon_E_OF_29220_M1-122,7282.37,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-092900_M1_145,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,65.86,2018-04-10T16:19:55.863-04:00,2018-04-10T16:19:55.863-04:00,MTA_M010187,40.767846999999996,MTA NYCT_M1,-73.97040600000001,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:19:11.000-04:00,5 AV/E 63 ST,MTA_400127,0,MTA NYCT_6783,1,2,7216.51
2018-04-10 16:19:13-04:00,234.14885,MTA NYCT_OF_B8-Weekday-SDon_E_OF_55260_M1-113,8227.92,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-092400_M1_113,E VILLAGE 8 ST via 5 AV,MTA_403793,1,485.19,2018-04-10T16:22:21.710-04:00,2018-04-10T16:22:21.710-04:00,MTA_M010186,40.763706,MTA NYCT_M1,-73.97342900000001,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-10T16:19:13.000-04:00,5 AV/W 53 ST,MTA_400514,0,MTA NYCT_6776,1,2,7742.7300000000005
2018-04-10 16:19:18-04:00,233.81857000000002,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54660_M1-146,9368.51,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-091400_M1_146,E VILLAGE 8 ST via 5 AV,MTA_403793,1,167.34,2018-04-10T16:20:48.558-04:00,2018-04-10T16:20:48.558-04:00,MTA_M010186,40.752225,MTA NYCT_M1,-73.981803,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-10T16:19:18.000-04:00,5 AV/W 38 ST,MTA_400519,0,MTA NYCT_3883,1,2,9201.17
2018-04-10 16:19:18-04:00,234.01682999999997,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54060_M1-105,9554.96,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-090400_M1_105,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,112.46,2018-04-10T16:19:54.041-04:00,2018-04-10T16:19:54.041-04:00,MTA_M010187,40.750325,MTA NYCT_M1,-73.983186,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:19:18.000-04:00,5 AV/W 36 ST,MTA_400323,0,MTA NYCT_6758,1,2,9442.5
2018-04-10 16:19:18-04:00,234.01682999999997,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54360_M7-208,9554.96,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-090900_M7_208,E VILLAGE 8 ST via 5 AV,MTA_403793,1,98.87,2018-04-10T16:19:50.111-04:00,2018-04-10T16:19:50.111-04:00,MTA_M010186,40.750218,MTA NYCT_M1,-73.983264,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:19:18.000-04:00,5 AV/W 36 ST,MTA_400323,0,MTA NYCT_3888,1,2,9456.089999999998
2018-04-10 16:19:19-04:00,233.9537,MTA NYCT_OF_B8-Weekday-SDon_E_OF_22620_M1-107,4982.98,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-094400_M1_142,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,85.59,2018-04-10T16:19:52.246-04:00,2018-04-10T16:19:52.246-04:00,MTA_M010187,40.786101,MTA NYCT_M1,-73.957083,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:19:19.000-04:00,5 AV/EAST 92 ST,MTA_400116,0,MTA NYCT_6772,1,2,4897.389999999999
2018-04-10 16:19:28-04:00,234.09027000000003,MTA NYCT_OF_B8-Weekday-SDon_E_OF_29580_M1-123,9128.65,2018-04-10,MTA NYCT_OF_B8-Weekday-SDon-091900_M1_147,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,68.54,2018-04-10T16:19:55.864-04:00,2018-04-10T16:19:55.864-04:00,MTA_M010187,40.753336,MTA NYCT_M1,-73.980994,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-10T16:19:28.000-04:00,5 AV/W 42 ST,MTA_400518,0,MTA NYCT_6778,1,2,9060.109999999999
