Timestamp,Bearing,BlockRef,CallDistanceAlongRoute,DataFrameRef,DatedVehicleJourneyRef,DestinationName,DestinationRef,DirectionRef,DistanceFromCall,ExpectedArrivalTime,ExpectedDepartureTime,JourneyPatternRef,Latitude,LineRef,Longitude,Monitored,OperatorRef,OriginAimedDepartureTime,OriginRef,PresentableDistance,ProgressRate,ProgressStatus,PublishedLineName,RecordedAtTime,StopPointName,StopPointRef,StopsFromCall,VehicleRef,VisitNumber,VehicleDistanceAlongRoute
2018-04-12 16:01:11-04:00,233.77274,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54360_M7-208,7444.01,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-090900_M7_208,E VILLAGE 8 ST via 5 AV,MTA_403793,1,104.8,2018-04-12T16:01:47.976-04:00,2018-04-12T16:01:47.976-04:00,MTA_M010186,40.766878999999996,MTA NYCT_M1,-73.97110500000001,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-12T16:01:11.000-04:00,5 AV/E 62 ST,MTA_400128,0,MTA NYCT_6760,1,7339.21
2018-04-12 16:01:16-04:00,234.02762,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54660_M1-146,4982.98,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-091400_M1_146,E VILLAGE 8 ST via 5 AV,MTA_403793,1,51.35,2018-04-12T16:01:43.218-04:00,2018-04-12T16:01:43.218-04:00,MTA_M010186,40.785831,MTA NYCT_M1,-73.957279,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-12T16:01:16.000-04:00,5 AV/EAST 92 ST,MTA_400116,0,MTA NYCT_3900,1,4931.629999999999
2018-04-12 16:01:25-04:00,233.31763999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_18120_M1-102,7653.54,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-088600_M7_225,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,8.95,2018-04-12T16:03:15.123-04:00,2018-04-12T16:03:15.123-04:00,MTA_M010187,40.764478000000004,MTA NYCT_M1,-73.972865,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-12T16:01:25.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6769,1,7644.59
2018-04-12 16:01:25-04:00,233.31763999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_18120_M1-102,7653.54,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-088600_M7_225,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,8.95,2018-04-12T16:02:44.483-04:00,2018-04-12T16:02:44.483-04:00,MTA_M010187,40.764478000000004,MTA NYCT_M1,-73.972865,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-12T16:01:25.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6769,1,7644.59
2018-04-12 16:01:25-04:00,233.31763999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_18120_M1-102,7653.54,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-088600_M7_225,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,8.95,2018-04-12T16:02:13.882-04:00,2018-04-12T16:02:13.882-04:00,MTA_M010187,40.764478000000004,MTA NYCT_M1,-73.972865,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-12T16:01:25.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6769,1,7644.59
2018-04-12 16:01:25-04:00,233.31763999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_18120_M1-102,7653.54,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-088600_M7_225,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,8.95,2018-04-12T16:01:43.218-04:00,2018-04-12T16:01:43.218-04:00,MTA_M010187,40.764478000000004,MTA NYCT_M1,-73.972865,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-12T16:01:25.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6769,1,7644.59
2018-04-12 16:01:29-04:00,233.31763999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_20820_M1-105,7653.54,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-089200_M1_140,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,30.44,2018-04-12T16:01:45.528-04:00,2018-04-12T16:01:45.528-04:00,MTA_M010187,40.764646,MTA NYCT_M1,-73.97274,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-12T16:01:29.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6784,1,7623.1
2018-04-12 16:01:30-04:00,234.02312999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_52620_M7-205,8468.14,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-088000_M7_205,E VILLAGE 8 ST via 5 AV,MTA_403793,1,17.79,2018-04-12T16:01:43.218-04:00,2018-04-12T16:01:43.218-04:00,MTA_M010186,40.758136,MTA NYCT_M1,-73.97749300000001,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-12T16:01:30.000-04:00,5 AV/W 49 ST,MTA_400515,0,MTA NYCT_6759,1,8450.349999999999
2018-04-12 16:01:32-04:00,233.48662000000002,MTA NYCT_OF_B8-Weekday-SDon_E_OF_28980_M7-204,8468.14,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-089800_M7_207,E VILLAGE 8 ST via 5 AV,MTA_403793,1,181.5,2018-04-12T16:03:28.700-04:00,2018-04-12T16:03:28.700-04:00,MTA_M010186,40.759425,MTA NYCT_M1,-73.97655400000001,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-12T16:01:32.000-04:00,5 AV/W 49 ST,MTA_400515,0,MTA NYCT_6770,1,8286.64
2018-04-12 16:01:34-04:00,234.58295,,5398.92,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-092400_M1_113,E VILLAGE 8 ST via 5 AV,MTA_403793,1,199.41,2018-04-12T16:02:54.077-04:00,2018-04-12T16:02:54.077-04:00,MTA_M010186,40.783724,MTA NYCT_M1,-73.958822,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-12T16:01:34.000-04:00,5 AV/EAST 87 ST,MTA_400118,0,MTA NYCT_6777,1,5199.51
